epoch,accuracy,loss,val_accuracy,val_loss
45,0.5238261222839355,2.1790294647216797,1e-04,0.5756138563156128,1.1393507719039917
46,0.52675861120224,2.1556921005249023,1e-04,0.5138114094734192,1.355733036994934
47,0.5244196057319641,2.155856132507324,1e-04,0.5629185438156128,1.2192401885986328
48,0.5197765827178955,2.1370017528533936,1e-04,0.5951451063156128,1.1041589975357056
49,0.5270378589630127,2.1357431411743164,1e-04,0.5803571343421936,1.1617709398269653
50,0.5284342765808105,2.1474008560180664,1e-04,0.5630580186843872,1.2185935974121094
51,0.5328329801559448,2.109440803527832,1e-04,0.5863560438156128,1.1199387311935425
52,0.5402339100837708,2.0752930641174316,5e-05,0.5905413031578064,1.128021240234375
53,0.5387327671051025,2.054987668991089,5e-05,0.5955635905265808,1.1016935110092163
54,0.5469366312026978,2.045966863632202,5e-05,0.5718470811843872,1.1899826526641846
55,0.5432361960411072,2.0534400939941406,5e-05,0.58984375,1.1313079595565796
56,0.5483330488204956,2.0332541465759277,5e-05,0.6104910969734192,1.0592577457427979
57,0.5468319058418274,2.0351054668426514,5e-05,0.5725446343421936,1.2235883474349976
58,0.5472857356071472,2.019144296646118,5e-05,0.6014229655265808,1.088096261024475
59,0.5455053448677063,2.020801305770874,5e-05,0.5940290093421936,1.1038199663162231
60,0.5532204508781433,1.9982166290283203,5e-05,0.5799385905265808,1.1644660234451294
61,0.5541630387306213,1.983488917350769,5e-05,0.6117466688156128,1.052546501159668
62,0.5531506538391113,2.003185510635376,5e-05,0.5987723469734192,1.1040955781936646
63,0.5480537414550781,2.0173745155334473,5e-05,0.5477120280265808,1.3088111877441406
64,0.5537441372871399,1.9935142993927002,5e-05,0.6023995280265808,1.0903873443603516
65,0.5525571703910828,2.0065035820007324,5e-05,0.5791015625,1.157546043395996
66,0.5536742806434631,1.9832541942596436,5e-05,0.595703125,1.1206609010696411
67,0.5569907426834106,1.9803080558776855,5e-05,0.5941685438156128,1.1046682596206665
68,0.5558037757873535,1.9796984195709229,5e-05,0.6053292155265808,1.0703860521316528
69,0.5583871603012085,1.9652377367019653,5e-05,0.5869140625,1.1434500217437744
70,0.5555943250656128,1.965635061264038,5e-05,0.6058872938156128,1.0787843465805054
71,0.5636236667633057,1.9560887813568115,5e-05,0.5899832844734192,1.1232753992080688
72,0.5638331174850464,1.9465420246124268,2.5e-05,0.5943080186843872,1.1254446506500244
73,0.5616337656974792,1.947249174118042,2.5e-05,0.6036551594734192,1.0880343914031982
74,0.5668354034423828,1.9451427459716797,2.5e-05,0.5877510905265808,1.1569510698318481
75,0.5656484365463257,1.9240047931671143,2.5e-05,0.5982142686843872,1.1114476919174194
76,0.5613545179367065,1.9389716386795044,2.5e-05,0.6010044813156128,1.094393014907837
77,0.5672543048858643,1.9203168153762817,2.5e-05,0.6001673936843872,1.094150185585022
78,0.5661721229553223,1.9255386590957642,2.5e-05,0.5883091688156128,1.151175618171692
79,0.568406343460083,1.9111186265945435,2.5e-05,0.6040736436843872,1.0923750400543213
80,0.5672194361686707,1.9075521230697632,2.5e-05,0.6120256781578064,1.0800831317901611
81,0.5735381245613098,1.9076420068740845,2.5e-05,0.6057477593421936,1.0964853763580322
