epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2822195291519165,3.5595219135284424,1e-04,0.3426496386528015,1.6749742031097412
1,0.35907769203186035,3.289531946182251,1e-04,0.3725792169570923,1.619256854057312
2,0.38251006603240967,3.196746349334717,1e-04,0.37632042169570923,1.6073229312896729
3,0.38869622349739075,3.1483993530273438,1e-04,0.3831426203250885,1.5807626247406006
4,0.40350547432899475,3.0988709926605225,1e-04,0.3981073796749115,1.550902247428894
5,0.421876460313797,3.052905797958374,1e-04,0.3923855721950531,1.5642410516738892
6,0.423746258020401,3.005319595336914,1e-04,0.4020686745643616,1.5380768775939941
7,0.4303121268749237,2.9700474739074707,1e-04,0.4115316867828369,1.531777024269104
8,0.44052863121032715,2.9408223628997803,1e-04,0.4108714759349823,1.5303019285202026
9,0.44174712896347046,2.9419782161712646,1e-04,0.4196743071079254,1.5159814357757568
10,0.444277822971344,2.9119012355804443,1e-04,0.41571304202079773,1.5241271257400513
11,0.45702502131462097,2.873434066772461,1e-04,0.4179137349128723,1.5286463499069214
12,0.4599306285381317,2.850865125656128,1e-04,0.4038292169570923,1.5468418598175049
13,0.4575873911380768,2.843100070953369,1e-04,0.4212147891521454,1.5160545110702515
14,0.472959041595459,2.8176302909851074,1e-04,0.41461268067359924,1.5118682384490967
15,0.4745524525642395,2.7871103286743164,1e-04,0.4143926203250885,1.5189921855926514
16,0.4805511236190796,2.776278018951416,1e-04,0.41813379526138306,1.509007215499878
17,0.4751148223876953,2.744389057159424,1e-04,0.41109153628349304,1.529576063156128
18,0.4818633496761322,2.7439935207366943,1e-04,0.43309858441352844,1.498666524887085
19,0.4872996509075165,2.7235562801361084,1e-04,0.41329225897789,1.5197255611419678
20,0.48542505502700806,2.7121379375457764,1e-04,0.4194542169570923,1.519333839416504
21,0.47877025604248047,2.711704730987549,1e-04,0.42891725897789,1.502588152885437
22,0.49414190649986267,2.689037322998047,1e-04,0.42275527119636536,1.5093662738800049
23,0.49892210960388184,2.655580997467041,1e-04,0.43133804202079773,1.5026583671569824
24,0.49404817819595337,2.653054714202881,1e-04,0.43023768067359924,1.502598762512207
25,0.498359739780426,2.641540765762329,1e-04,0.41857394576072693,1.5131614208221436
26,0.4968600571155548,2.6336750984191895,1e-04,0.43375879526138306,1.492275357246399
27,0.49967193603515625,2.6182258129119873,1e-04,0.42099472880363464,1.510320782661438
28,0.5073577761650085,2.6097118854522705,1e-04,0.42055457830429077,1.5097688436508179
29,0.5054831504821777,2.5914833545684814,1e-04,0.42385563254356384,1.5222947597503662
30,0.5098884701728821,2.575453758239746,1e-04,0.4258362650871277,1.5140423774719238
31,0.5158871412277222,2.5632200241088867,1e-04,0.4300176203250885,1.5115749835968018
32,0.5171993374824524,2.5324103832244873,1e-04,0.4196743071079254,1.5255496501922607
33,0.519636332988739,2.5109426975250244,1e-04,0.4293573796749115,1.5064746141433716
34,0.5212297439575195,2.5301520824432373,1e-04,0.4212147891521454,1.549115777015686
35,0.5226356983184814,2.5180139541625977,1e-04,0.4414612650871277,1.4871885776519775
36,0.5243228077888489,2.4918935298919678,1e-04,0.43133804202079773,1.5156174898147583
37,0.5221670269966125,2.4965384006500244,1e-04,0.4183538854122162,1.5365461111068726
38,0.5276033282279968,2.488558053970337,1e-04,0.43375879526138306,1.4988422393798828
39,0.5240415930747986,2.4737961292266846,1e-04,0.4335387349128723,1.5240665674209595
0,0.30030930042266846,3.536500930786133,1e-04,0.43243837356567383,1.5942410230636597
1,0.37538662552833557,3.1805882453918457,1e-04,0.43595951795578003,1.5177173614501953
2,0.420939177274704,3.0102546215057373,1e-04,0.4676496386528015,1.49404776096344
3,0.4520573616027832,2.880035877227783,1e-04,0.49383804202079773,1.4371527433395386
4,0.4871121942996979,2.759051561355591,1e-04,0.5275087952613831,1.4090394973754883
5,0.516449511051178,2.634533166885376,1e-04,0.5426936745643616,1.3471463918685913
6,0.5383822321891785,2.533374309539795,1e-04,0.5616196990013123,1.2956129312515259
7,0.5613459348678589,2.430460214614868,1e-04,0.5805457830429077,1.2172256708145142
8,0.5755928158760071,2.3449552059173584,1e-04,0.5794454216957092,1.2157189846038818
9,0.5988377332687378,2.25085711479187,1e-04,0.5807658433914185,1.2156294584274292
10,0.603805422782898,2.1933248043060303,1e-04,0.5607394576072693,1.2505276203155518
11,0.6230199933052063,2.118610382080078,1e-04,0.5541373491287231,1.3444589376449585
12,0.6365169882774353,2.025545597076416,1e-04,0.5660211443901062,1.3221323490142822
13,0.6476708054542542,1.9922640323638916,1e-04,0.5741637349128723,1.2679804563522339
14,0.6596682071685791,1.9158486127853394,1e-04,0.6051936745643616,1.172386884689331
15,0.6688537001609802,1.8416515588760376,1e-04,0.6159771084785461,1.177121639251709
16,0.6831005811691284,1.7655699253082275,1e-04,0.6221390962600708,1.1309562921524048
17,0.6993157863616943,1.7115848064422607,1e-04,0.65470951795578,1.0395808219909668
18,0.6951916813850403,1.6697109937667847,1e-04,0.6324824094772339,1.094852089881897
19,0.7128128409385681,1.6086556911468506,1e-04,0.6575704216957092,1.0748296976089478
