epoch,accuracy,loss,val_accuracy,val_loss
26,0.6042633652687073,1.3558390140533447,0.6181358098983765,0.9569014310836792
27,0.6082292795181274,1.3452062606811523,0.611994206905365,0.9511953592300415
28,0.6128712296485901,1.3311973810195923,0.634393036365509,0.9329322576522827
29,0.6127360463142395,1.3412753343582153,0.6181358098983765,0.9331098198890686
30,0.6095362305641174,1.338343620300293,0.6407153010368347,0.9215324521064758
31,0.6092208027839661,1.3398687839508057,0.6434248685836792,0.9079498052597046
32,0.6142232418060303,1.3362175226211548,0.6242774724960327,0.9448344707489014
33,0.6142683029174805,1.334627389907837,0.6390895843505859,0.9058043360710144
34,0.614673912525177,1.3353959321975708,0.6428829431533813,0.9159875512123108
35,0.6181892156600952,1.3262909650802612,0.626806378364563,0.9325745105743408
36,0.6176934242248535,1.3200932741165161,0.649205207824707,0.9010671973228455
37,0.6127811074256897,1.3273251056671143,0.6495664715766907,0.9016687273979187
38,0.6203975081443787,1.3191465139389038,0.6354768872261047,0.9193846583366394
39,0.6211185455322266,1.3117027282714844,0.6369219422340393,0.9085733890533447
40,0.6163864731788635,1.3199986219406128,0.6459537744522095,0.8944404125213623
41,0.6261661052703857,1.297282338142395,0.6421604156494141,0.9004033207893372
42,0.6208932399749756,1.3098167181015015,0.6522760391235352,0.9046873450279236
43,0.6204425692558289,1.3172932863235474,0.6448699235916138,0.9212821125984192
44,0.6247239708900452,1.3078416585922241,0.6407153010368347,0.9140744805335999
45,0.6199017763137817,1.3086003065109253,0.6414378881454468,0.9005266427993774
46,0.6238676905632019,1.295470118522644,0.6501083970069885,0.8928296566009521
47,0.6226959228515625,1.299973726272583,0.620845377445221,0.96241295337677
48,0.6227860450744629,1.2968041896820068,0.6239162087440491,0.9298092126846313
49,0.6239578127861023,1.2926034927368164,0.6497471332550049,0.8877493143081665
50,0.6273829340934753,1.2924093008041382,0.6374638676643372,0.9071083664894104
51,0.6295912265777588,1.2966413497924805,0.6313222646713257,0.9375160336494446
52,0.6264815926551819,1.303558349609375,0.6436054706573486,0.910578727722168
53,0.6276984214782715,1.2944031953811646,0.6257225275039673,0.9441907405853271
54,0.6326557993888855,1.290213704109192,0.6499277353286743,0.8908711671829224
55,0.6260309219360352,1.2963613271713257,0.6445086598396301,0.9015173316001892
56,0.6278786659240723,1.2868046760559082,0.6371026039123535,0.9407293796539307
57,0.6299968361854553,1.283071756362915,0.6490245461463928,0.8988253474235535
58,0.6264365315437317,1.2873750925064087,0.6522760391235352,0.8877122402191162
59,0.6240929961204529,1.2952810525894165,0.6445086598396301,0.8980242609977722
60,0.6317093968391418,1.2804361581802368,0.6385476589202881,0.9199621081352234
61,0.630943238735199,1.2825337648391724,0.6428829431533813,0.9127272963523865
62,0.6298165917396545,1.2776235342025757,0.643244206905365,0.905005156993866
63,0.6297264695167542,1.2804458141326904,0.626806378364563,0.9829131364822388
64,0.6352697014808655,1.2781941890716553,0.6524566411972046,0.8887101411819458
65,0.6290504336357117,1.2871754169464111,0.626806378364563,0.9277222156524658
66,0.6355851888656616,1.264791488647461,0.619038999080658,0.9443004727363586
67,0.6303123235702515,1.2812820672988892,0.6298771500587463,0.9368480443954468
68,0.631754457950592,1.2690428495407104,0.6157875657081604,0.9603796005249023
69,0.6311686038970947,1.2805428504943848,0.6445086598396301,0.9096262454986572
70,0.6326107382774353,1.2746069431304932,0.6443280577659607,0.9107537269592285
71,0.6326107382774353,1.274495005607605,0.6298771500587463,0.9245548844337463
72,0.6318897008895874,1.2718462944030762,0.633851170539856,0.9378300309181213
73,0.6349092125892639,1.266461968421936,0.6269869804382324,0.92674720287323
74,0.6349993348121643,1.268013596534729,0.6519147157669067,0.8970998525619507
75,0.6377484202384949,1.2666038274765015,0.6569725275039673,0.897959291934967
76,0.6338275671005249,1.2641520500183105,0.6407153010368347,0.9206387996673584
77,0.6360358595848083,1.2702080011367798,0.6470375657081604,0.9036391377449036
78,0.633331835269928,1.2655996084213257,0.649205207824707,0.8994606137275696
79,0.6348641514778137,1.2613229751586914,0.6445086598396301,0.911102294921875
80,0.6353598833084106,1.2532156705856323,0.6457731127738953,0.9292646050453186
81,0.6352246403694153,1.2669025659561157,0.6546242833137512,0.8810798525810242
82,0.6343232989311218,1.260489821434021,0.6504696607589722,0.8901113271713257
83,0.6446437239646912,1.2472059726715088,0.6445086598396301,0.9191896915435791
84,0.639641284942627,1.259199857711792,0.6452311873435974,0.9030352234840393
85,0.6347289085388184,1.2569196224212646,0.6457731127738953,0.9031116962432861
86,0.6428410410881042,1.2493600845336914,0.6457731127738953,0.9045701026916504
87,0.6380188465118408,1.2559301853179932,0.6479407548904419,0.9094104170799255
88,0.641714334487915,1.2511074542999268,0.6401734352111816,0.9311277270317078
89,0.6373878717422485,1.250943899154663,0.6372832655906677,0.9510268568992615
90,0.6390553712844849,1.2561906576156616,0.6567919254302979,0.9070109128952026
91,0.6402271389961243,1.2538657188415527,0.6244580745697021,0.9668291807174683
92,0.6407228708267212,1.2539582252502441,0.629154622554779,0.9372233748435974
93,0.6399116516113281,1.2474925518035889,0.6437861323356628,0.9100565910339355
94,0.6412636637687683,1.2528527975082397,0.6313222646713257,0.933874785900116
95,0.6367118954658508,1.2575973272323608,0.6371026039123535,0.9347567558288574
96,0.64175945520401,1.2505896091461182,0.6436054706573486,0.9156832098960876
97,0.6409031748771667,1.2508658170700073,0.6378251314163208,0.9385808110237122
98,0.638334333896637,1.2512167692184448,0.6454118490219116,0.9176337718963623
99,0.6339627504348755,1.2567249536514282,0.6416184902191162,0.9039029479026794
100,0.6435170769691467,1.2445586919784546,0.6340317726135254,0.9206843972206116
101,0.6397764682769775,1.2411845922470093,0.6533598303794861,0.8920711278915405
102,0.6415340900421143,1.2366136312484741,0.6213873028755188,0.9854609370231628
103,0.64437335729599,1.2365243434906006,0.6311416029930115,0.9386370778083801
104,0.6413087844848633,1.2422492504119873,0.645050585269928,0.9060251116752625
105,0.6443282961845398,1.2418495416641235,0.6470375657081604,0.9002141952514648
106,0.6400919556617737,1.2456969022750854,0.6506502628326416,0.9182729721069336
107,0.6450943946838379,1.2405149936676025,0.6374638676643372,0.9270219802856445
108,0.644102931022644,1.2425602674484253,0.65625,0.8852816224098206
109,0.647798478603363,1.2444899082183838,0.6325867176055908,0.932550847530365
110,0.6421650648117065,1.244194746017456,0.6322254538536072,0.9490959644317627
111,0.6473027467727661,1.2365490198135376,0.6441473960876465,0.9053143858909607
112,0.6418946385383606,1.2421070337295532,0.6423410177230835,0.9131765365600586
113,0.6426157355308533,1.239881992340088,0.6398121118545532,0.930905282497406
114,0.6435621380805969,1.2369132041931152,0.649205207824707,0.8976452946662903
115,0.6450943946838379,1.2425601482391357,0.626806378364563,0.9271280765533447
116,0.6433818340301514,1.2406747341156006,0.6360188126564026,0.9798322916030884
117,0.6486096978187561,1.2258425951004028,0.6401734352111816,0.9415224194526672
118,0.6435170769691467,1.2355355024337769,0.6378251314163208,0.9213835597038269
119,0.6444634795188904,1.2344592809677124,0.6602239608764648,0.9115526676177979
120,0.64698725938797,1.2279623746871948,0.6551662087440491,0.8979633450508118
121,0.6449592113494873,1.2345606088638306,0.647398829460144,0.914373517036438
122,0.6474829912185669,1.230746865272522,0.6376445293426514,0.9306495785713196
123,0.6434720158576965,1.2387958765029907,0.6392702460289001,0.9173414707183838
124,0.6447339057922363,1.2357556819915771,0.6464956402778625,0.9333297610282898
125,0.644598662853241,1.2375744581222534,0.6428829431533813,0.9200138449668884
126,0.6486096978187561,1.2251108884811401,0.6371026039123535,0.9445252418518066
127,0.6524403691291809,1.2192965745925903,0.6437861323356628,0.9208011627197266
128,0.6494208574295044,1.2321195602416992,0.6475794911384583,0.9448019862174988
129,0.6485195159912109,1.231852412223816,0.6374638676643372,0.9418220520019531
0,0.16504941880702972,2.493316411972046,1e-04,0.24273255467414856,1.8372387886047363
1,0.22688089311122894,2.4055888652801514,1e-04,0.2174782007932663,1.920579195022583
2,0.28135576844215393,2.3104958534240723,1e-04,0.29505813121795654,1.734017252922058
3,0.31367063522338867,2.2233479022979736,1e-04,0.29742005467414856,1.7709063291549683
4,0.3407049775123596,2.166172742843628,1e-04,0.3308503031730652,1.7110861539840698
5,0.3569977879524231,2.1222012042999268,1e-04,0.3424781858921051,1.6788053512573242
6,0.3726136088371277,2.0887057781219482,1e-04,0.38989827036857605,1.591882348060608
7,0.3815949857234955,2.0506317615509033,1e-04,0.34683865308761597,1.642752766609192
8,0.39206570386886597,2.0340561866760254,1e-04,0.38226744532585144,1.5536630153656006
9,0.4056505858898163,1.988858938217163,1e-04,0.38844478130340576,1.5701847076416016
10,0.41255584359169006,1.9758031368255615,1e-04,0.42096656560897827,1.5298130512237549
11,0.4270433783531189,1.9414987564086914,1e-04,0.41751453280448914,1.5364787578582764
12,0.4345805048942566,1.925411581993103,1e-04,0.4113371968269348,1.5510014295578003
13,0.4369725286960602,1.9006150960922241,1e-04,0.42278343439102173,1.4796890020370483
14,0.45285913348197937,1.8703887462615967,1e-04,0.43531978130340576,1.4411745071411133
15,0.45669540762901306,1.8496313095092773,1e-04,0.47747093439102173,1.3295295238494873
16,0.4641873836517334,1.8327447175979614,1e-04,0.45257994532585144,1.3823165893554688
17,0.47059619426727295,1.8079344034194946,1e-04,0.4442223906517029,1.4427505731582642
18,0.47705015540122986,1.7890583276748657,1e-04,0.4518531858921051,1.4517123699188232
19,0.4830527603626251,1.7724642753601074,1e-04,0.5118095874786377,1.2494587898254395
20,0.48697927594184875,1.7653075456619263,1e-04,0.4124273359775543,1.5383020639419556
21,0.4891907870769501,1.755149006843567,1e-04,0.39498546719551086,1.632088541984558
22,0.5028207898139954,1.7242716550827026,1e-04,0.5049055218696594,1.2891130447387695
23,0.5016473531723022,1.7161273956298828,1e-04,0.43568313121795654,1.5303856134414673
24,0.5094552636146545,1.702681064605713,1e-04,0.4636628031730652,1.4180718660354614
25,0.5137428641319275,1.6902601718902588,1e-04,0.442950576543808,1.4602125883102417
26,0.5129304528236389,1.682864785194397,1e-04,0.5098110437393188,1.2906787395477295
27,0.5238073468208313,1.6596547365188599,1e-04,0.4560319781303406,1.463300347328186
28,0.522137463092804,1.6596426963806152,1e-04,0.5096293687820435,1.2767277956008911
29,0.5267860889434814,1.6365489959716797,1e-04,0.5432412624359131,1.182388424873352
30,0.5305772423744202,1.6332166194915771,1e-04,0.4647529125213623,1.4093081951141357
31,0.5296745896339417,1.6319929361343384,1e-04,0.515079915523529,1.2811460494995117
32,0.5405063629150391,1.6133110523223877,1e-04,0.4740189015865326,1.3730432987213135
33,0.546599268913269,1.5952601432800293,1e-04,0.5314316749572754,1.217578411102295
34,0.5454709529876709,1.5976060628890991,1e-04,0.5310683250427246,1.2223001718521118
35,0.5465090274810791,1.5842535495758057,1e-04,0.5067223906517029,1.3077988624572754
36,0.5456966161727905,1.582159399986267,1e-04,0.5054506063461304,1.3162543773651123
37,0.5535496473312378,1.5659973621368408,1e-04,0.5350654125213623,1.2240713834762573
38,0.5562576055526733,1.5633165836334229,1e-04,0.5118095874786377,1.300834059715271
39,0.5590106844902039,1.55088472366333,1e-04,0.5232558250427246,1.2445707321166992
40,0.5683079957962036,1.5275547504425049,5e-05,0.486736923456192,1.3790308237075806
41,0.5679469108581543,1.5222115516662598,5e-05,0.5272529125213623,1.2490510940551758
42,0.5694363117218018,1.5147438049316406,5e-05,0.518713653087616,1.269318699836731
43,0.5711513161659241,1.5137028694152832,5e-05,0.47619912028312683,1.4127217531204224
44,0.5701133012771606,1.5157406330108643,5e-05,0.49781978130340576,1.351467251777649
45,0.5756645798683167,1.5069338083267212,5e-05,0.5043604373931885,1.3116793632507324
46,0.5768831372261047,1.491031289100647,5e-05,0.5183503031730652,1.2770308256149292
47,0.5708805322647095,1.49994957447052,5e-05,0.5154433250427246,1.2805935144424438
48,0.5795910954475403,1.490494728088379,5e-05,0.47565406560897827,1.4056869745254517
49,0.5802229642868042,1.4845889806747437,5e-05,0.5308866500854492,1.2629964351654053
