0,0.297497421503067,4.8328537940979,1e-04,0.5451144576072693,1.3281385898590088
1,0.44099727272987366,4.200098037719727,1e-04,0.5235475301742554,1.369004249572754
2,0.5243228077888489,3.727018356323242,1e-04,0.5823063254356384,1.1420247554779053
3,0.5824350714683533,3.412903308868408,1e-04,0.6267605423927307,1.046817660331726
4,0.6076483130455017,3.1835992336273193,1e-04,0.5580986142158508,1.2586718797683716
5,0.6278001666069031,3.0444633960723877,1e-04,0.6657130122184753,0.9407879710197449
6,0.6435467004776001,2.859107255935669,1e-04,0.654049277305603,0.9347907900810242
7,0.6632299423217773,2.7086048126220703,1e-04,0.6888204216957092,0.8766012191772461
8,0.6715718507766724,2.60982084274292,1e-04,0.6901408433914185,0.8673918843269348
9,0.6829131245613098,2.457611560821533,1e-04,0.6177376508712769,1.0887991189956665
10,0.6973474621772766,2.3297102451324463,1e-04,0.6879401206970215,0.8662710189819336
11,0.7052207589149475,2.2465133666992188,1e-04,0.7398767471313477,0.7547593712806702
12,0.7140312790870667,2.170480728149414,1e-04,0.6892605423927307,0.9061331748962402
13,0.719373881816864,2.122731924057007,1e-04,0.6346830725669861,1.075763463973999
14,0.7348392605781555,2.0530428886413574,1e-04,0.7205105423927307,0.7923033237457275
15,0.7426187992095947,1.9756413698196411,1e-04,0.7143486142158508,0.8642929792404175
16,0.7414940595626831,1.8766933679580688,1e-04,0.7414172291755676,0.759913444519043
17,0.7624894380569458,1.7403810024261475,1e-04,0.733714759349823,0.7794707417488098
18,0.76871258020401,1.6456408500671387,1e-04,0.7310739159584045,0.8181652426719666
19,0.7723310589790344,1.6181929111480713,1e-04,0.6875,0.906083881855011
20,0.7851719856262207,1.5485763549804688,1e-04,0.7178696990013123,0.8406844735145569
21,0.7885462641716003,1.4815117120742798,1e-04,0.6941021084785461,0.9192072749137878
22,0.8194769620895386,1.2238274812698364,5e-05,0.7363556623458862,0.8064146041870117
23,0.8389727473258972,1.0863299369812012,5e-05,0.7330545783042908,0.8523762822151184
24,0.8353172540664673,1.0593410730361938,5e-05,0.7224912047386169,0.8452600836753845
25,0.838222861289978,1.069105863571167,5e-05,0.7607834339141846,0.7830370664596558
26,0.8535007834434509,0.9343029260635376,5e-05,0.7605633735656738,0.8016972541809082
27,0.8561252355575562,0.9476767778396606,5e-05,0.7306337952613831,0.871839702129364
28,0.8602493405342102,0.8725260496139526,5e-05,0.7596830725669861,0.7916960120201111
29,0.8630611896514893,0.8723753094673157,5e-05,0.7427376508712769,0.8525145649909973
30,0.8698097467422485,0.8134413361549377,5e-05,0.7616637349128723,0.8378357291221619
31,0.8776829838752747,0.780582845211029,5e-05,0.767825722694397,0.8303951621055603
