epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.18792110681533813,2.9013614654541016,1e-04,0.24609375,1.8106683492660522
1,0.2299179583787918,2.8211944103240967,1e-04,0.2445591539144516,1.7745829820632935
2,0.2571827471256256,2.7664732933044434,1e-04,0.2833426296710968,1.7549134492874146
3,0.2813056409358978,2.7311294078826904,1e-04,0.2855747640132904,1.7499834299087524
4,0.29980799555778503,2.698084831237793,1e-04,0.3095703125,1.7202928066253662
5,0.3122359812259674,2.669583559036255,1e-04,0.3106863796710968,1.710468053817749
6,0.3168441355228424,2.6541128158569336,1e-04,0.3390066921710968,1.677184820175171
7,0.32421016693115234,2.6337852478027344,1e-04,0.3376116156578064,1.6693755388259888
8,0.33189037442207336,2.6239466667175293,1e-04,0.3367745578289032,1.6767038106918335
9,0.33831384778022766,2.612344980239868,1e-04,0.3487723171710968,1.6553188562393188
10,0.3436201810836792,2.6040234565734863,1e-04,0.3484933078289032,1.6520025730133057
11,0.3462733328342438,2.589966058731079,1e-04,0.3380301296710968,1.6692430973052979
12,0.34917089343070984,2.5847394466400146,1e-04,0.3473772406578064,1.6620129346847534
13,0.3541281223297119,2.5757522583007812,1e-04,0.3599330484867096,1.6271604299545288
0,0.15932972729206085,2.9460396766662598,1e-04,0.181640625,1.8465617895126343
1,0.17674987018108368,2.887861728668213,1e-04,0.2320033460855484,1.799564003944397
2,0.21333566308021545,2.8396570682525635,1e-04,0.2798549234867096,1.7221852540969849
3,0.3173328638076782,2.6046674251556396,1e-04,0.4167131781578064,1.521352767944336
4,0.4362366795539856,2.320296049118042,1e-04,0.5118582844734192,1.2818944454193115
5,0.49362891912460327,2.1134538650512695,1e-04,0.537109375,1.192736268043518
6,0.5307034254074097,1.972945213317871,1e-04,0.5704520344734192,1.1315957307815552
7,0.5592598915100098,1.8599255084991455,1e-04,0.5891461968421936,1.0800520181655884
8,0.5783557295799255,1.7746738195419312,1e-04,0.5994698405265808,1.0298712253570557
9,0.5969628095626831,1.7115710973739624,1e-04,0.6067243218421936,1.0201072692871094
10,0.6119741797447205,1.6467541456222534,1e-04,0.6064453125,1.0355494022369385
11,0.6264967918395996,1.5987807512283325,1e-04,0.6301618218421936,0.9754551649093628
12,0.6399720907211304,1.5374279022216797,1e-04,0.6428571343421936,0.9512295126914978
13,0.6513527631759644,1.4897356033325195,1e-04,0.6410435438156128,0.9600669145584106
14,0.6608832478523254,1.447745680809021,1e-04,0.64453125,0.9832830429077148
15,0.672857403755188,1.4122990369796753,1e-04,0.6664341688156128,0.9015169143676758
16,0.6788270473480225,1.3669204711914062,1e-04,0.6615513563156128,0.9147403836250305
17,0.6950253248214722,1.3175709247589111,1e-04,0.6697823405265808,0.9123698472976685
18,0.701169490814209,1.2888736724853516,1e-04,0.6707589030265808,0.9007546305656433
19,0.7082911729812622,1.2545456886291504,1e-04,0.6565290093421936,0.9467310309410095
20,0.722150444984436,1.2014007568359375,1e-04,0.6633649468421936,0.9370869398117065
21,0.726758599281311,1.1618585586547852,1e-04,0.6700614094734192,0.9182818531990051
22,0.7419095635414124,1.1171542406082153,1e-04,0.6787109375,0.9198160171508789
23,0.7469715476036072,1.0858725309371948,1e-04,0.6711774468421936,0.913395881652832
24,0.760691225528717,1.0286409854888916,1e-04,0.6756417155265808,0.9388968348503113
25,0.7684761881828308,0.9975981712341309,1e-04,0.6710379719734192,0.9825945496559143
26,0.7770989537239075,0.9663696885108948,1e-04,0.6774553656578064,0.9631603956222534
27,0.7869436144828796,0.9212636351585388,1e-04,0.6752232313156128,0.9945341944694519
28,0.797346830368042,0.8743177652359009,1e-04,0.6768973469734192,1.0245978832244873
29,0.8336184620857239,0.7196322083473206,5e-05,0.6902901530265808,1.0353842973709106
30,0.8504800200462341,0.6538467407226562,5e-05,0.6897321343421936,1.0881633758544922
31,0.8588584661483765,0.6190758943557739,5e-05,0.69140625,1.091301679611206
32,0.8660150170326233,0.5817047357559204,5e-05,0.689453125,1.1061599254608154
33,0.8713213205337524,0.5605149865150452,5e-05,0.6958705186843872,1.1413673162460327
34,0.8801535964012146,0.5329111218452454,5e-05,0.6930803656578064,1.1960004568099976
35,0.8838191628456116,0.5077201128005981,5e-05,0.6911272406578064,1.1744489669799805
36,0.8928608894348145,0.47778448462486267,5e-05,0.6919642686843872,1.2142688035964966
37,0.8951998353004456,0.4633888304233551,5e-05,0.6960100531578064,1.2593743801116943
38,0.9051492214202881,0.4222418963909149,5e-05,0.6901506781578064,1.2620481252670288
