epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.3036835789680481,3.4710962772369385,1e-04,0.3888644278049469,1.681304931640625
1,0.32214829325675964,3.3743863105773926,1e-04,0.39018484950065613,1.6762841939926147
2,0.3409879207611084,3.3415136337280273,1e-04,0.41241195797920227,1.5837509632110596
3,0.3572968542575836,3.3102903366088867,1e-04,0.4020686745643616,1.5868808031082153
4,0.35973381996154785,3.278995990753174,1e-04,0.4207746386528015,1.5747870206832886
5,0.38316619396209717,3.2366230487823486,1e-04,0.3882042169570923,1.5988175868988037
6,0.3923516869544983,3.2257416248321533,1e-04,0.33516725897789,1.6400264501571655
7,0.39431998133659363,3.199678897857666,1e-04,0.45400527119636536,1.4888209104537964
8,0.4206579923629761,3.1447219848632812,1e-04,0.42319542169570923,1.57001793384552
9,0.4216890037059784,3.0985727310180664,1e-04,0.44410210847854614,1.5021737813949585
10,0.4285312592983246,3.05766224861145,1e-04,0.46897006034851074,1.4691487550735474
11,0.4529946446418762,3.0040271282196045,1e-04,0.45224472880363464,1.5194919109344482
12,0.46302372217178345,2.953699827194214,1e-04,0.5008803009986877,1.4237221479415894
13,0.4818633496761322,2.908705949783325,1e-04,0.5288292169570923,1.3827658891677856
14,0.4876745641231537,2.8867926597595215,1e-04,0.5215669274330139,1.3953386545181274
15,0.5002343058586121,2.844251871109009,1e-04,0.5486355423927307,1.3227704763412476
16,0.5130752921104431,2.7994909286499023,1e-04,0.46016725897789,1.4626952409744263
17,0.5234792232513428,2.7774441242218018,1e-04,0.5426936745643616,1.3571416139602661
18,0.5286343693733215,2.7586450576782227,1e-04,0.5343309640884399,1.3703768253326416
19,0.5361326932907104,2.7279014587402344,1e-04,0.5123239159584045,1.4269320964813232
20,0.5465366840362549,2.687957525253296,1e-04,0.5717429518699646,1.2959074974060059
21,0.5522541999816895,2.6775131225585938,1e-04,0.5611795783042908,1.3075495958328247
22,0.5599400401115417,2.654299259185791,1e-04,0.5393925905227661,1.3493156433105469
23,0.5521604418754578,2.6389307975769043,1e-04,0.6175175905227661,1.239431619644165
24,0.5659387111663818,2.6129353046417236,1e-04,0.5114436745643616,1.4134423732757568
25,0.5738120079040527,2.5871238708496094,1e-04,0.6067341566085815,1.224145770072937
26,0.5818727016448975,2.5674805641174316,1e-04,0.5875880122184753,1.2552686929702759
27,0.5735307931900024,2.566739797592163,1e-04,0.5823063254356384,1.2491950988769531
28,0.5771862268447876,2.5430307388305664,1e-04,0.5823063254356384,1.206824541091919
29,0.587590217590332,2.5313189029693604,1e-04,0.5204665660858154,1.372334599494934
30,0.5884338021278381,2.4968490600585938,1e-04,0.6276408433914185,1.129091739654541
31,0.5919017791748047,2.4918649196624756,1e-04,0.54533451795578,1.2938090562820435
32,0.596400797367096,2.4828643798828125,1e-04,0.5748239159584045,1.2475147247314453
33,0.5969631671905518,2.452223777770996,1e-04,0.6606513857841492,1.09730863571167
34,0.6113975048065186,2.4223663806915283,1e-04,0.6382042169570923,1.1829197406768799
35,0.6038991212844849,2.426342487335205,1e-04,0.6040933132171631,1.210776925086975
36,0.6001499891281128,2.4117980003356934,1e-04,0.6225792169570923,1.1541622877120972
37,0.6117724180221558,2.404909372329712,1e-04,0.5886883735656738,1.1917414665222168
38,0.6171150207519531,2.3756139278411865,1e-04,0.5658010840415955,1.2587555646896362
39,0.6136470437049866,2.361893653869629,1e-04,0.5658010840415955,1.2170175313949585
40,0.610741376876831,2.3540637493133545,1e-04,0.6148767471313477,1.1620064973831177
41,0.6224575638771057,2.324841260910034,1e-04,0.6111355423927307,1.1276981830596924
42,0.625925600528717,2.312206983566284,1e-04,0.6344630122184753,1.1274060010910034
