epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22035804390907288,5.263117790222168,1e-04,0.3884243071079254,1.7398098707199097
1,0.23366764187812805,5.136875629425049,1e-04,0.3842429518699646,1.702822208404541
2,0.2515699565410614,5.045708656311035,1e-04,0.3622359037399292,1.714463472366333
3,0.265629380941391,5.013862609863281,1e-04,0.39656689763069153,1.6908589601516724
4,0.2805323898792267,5.000180721282959,1e-04,0.32504400610923767,1.797027826309204
5,0.2792201638221741,4.949891567230225,1e-04,0.36069542169570923,1.7366878986358643
6,0.3035898506641388,4.933957099914551,1e-04,0.30523768067359924,1.8675248622894287
7,0.3095885217189789,4.880715847015381,1e-04,0.3014964759349823,1.7654563188552856
8,0.3260849118232727,4.8342366218566895,1e-04,0.24581865966320038,1.8904956579208374
9,0.33161497116088867,4.79853630065918,1e-04,0.43882042169570923,1.62567138671875
10,0.34998592734336853,4.759015083312988,1e-04,0.29137325286865234,1.863698124885559
11,0.35851532220840454,4.6908135414123535,1e-04,0.43882042169570923,1.6019002199172974
12,0.37351202964782715,4.6155829429626465,1e-04,0.4698503613471985,1.5783458948135376
13,0.3912269175052643,4.569273948669434,1e-04,0.42165493965148926,1.6882545948028564
14,0.40378665924072266,4.523660182952881,1e-04,0.2801496386528015,1.838192105293274
15,0.4231886863708496,4.467458248138428,1e-04,0.35277289152145386,1.7533923387527466
16,0.42590683698654175,4.399439334869385,1e-04,0.4368397891521454,1.6066691875457764
17,0.4351860582828522,4.351156234741211,1e-04,0.43485915660858154,1.6261365413665771
18,0.4571187496185303,4.286518096923828,1e-04,0.5356513857841492,1.4911993741989136
19,0.47680196166038513,4.246678829193115,1e-04,0.38798415660858154,1.6949856281280518
20,0.47192803025245667,4.2219929695129395,1e-04,0.49031689763069153,1.5301331281661987
21,0.4911425709724426,4.186417102813721,1e-04,0.5239876508712769,1.4541280269622803
22,0.4831755459308624,4.164153099060059,1e-04,0.5200263857841492,1.483272910118103
23,0.4981722831726074,4.108275890350342,1e-04,0.5525968074798584,1.4218096733093262
24,0.509044885635376,4.085395812988281,1e-04,0.4711707830429077,1.5391080379486084
25,0.49282968044281006,4.077081203460693,1e-04,0.6032130122184753,1.3113893270492554
26,0.5012653470039368,4.070467948913574,1e-04,0.42341548204421997,1.6302462816238403
27,0.518699049949646,4.005543231964111,1e-04,0.39612674713134766,1.6641042232513428
28,0.520573616027832,3.992828607559204,1e-04,0.5039612650871277,1.4572718143463135
29,0.5235729813575745,3.968299627304077,1e-04,0.6161971688270569,1.3147042989730835
30,0.5231043100357056,3.947404623031616,1e-04,0.5772446990013123,1.3579859733581543
31,0.5382884740829468,3.912879228591919,1e-04,0.5039612650871277,1.4870423078536987
32,0.5324772596359253,3.8941259384155273,1e-04,0.564700722694397,1.3754724264144897
33,0.5524416565895081,3.8483238220214844,1e-04,0.5110034942626953,1.5050543546676636
34,0.5419439673423767,3.8585870265960693,1e-04,0.5024207830429077,1.5077756643295288
35,0.5402567982673645,3.8751566410064697,1e-04,0.5079225301742554,1.4829612970352173
36,0.5588152408599854,3.752178430557251,5e-05,0.5459946990013123,1.4097318649291992
37,0.5661261677742004,3.7319791316986084,5e-05,0.5613996386528015,1.3826384544372559
38,0.5635954737663269,3.6821281909942627,5e-05,0.6135563254356384,1.2872719764709473
39,0.5761552453041077,3.641423225402832,5e-05,0.5871478915214539,1.3558197021484375
40,0.568656861782074,3.660783052444458,5e-05,0.6091549396514893,1.2918598651885986
41,0.5719373822212219,3.643786907196045,5e-05,0.6060739159584045,1.3192106485366821
42,0.5690317749977112,3.641218423843384,5e-05,0.5891284942626953,1.3269662857055664
43,0.5741869211196899,3.6515891551971436,5e-05,0.6111355423927307,1.2955504655838013
44,0.5781235098838806,3.604822874069214,5e-05,0.6408450603485107,1.240479588508606
45,0.5776548981666565,3.616091251373291,5e-05,0.5347711443901062,1.3896540403366089
46,0.5803730487823486,3.5668437480926514,5e-05,0.6124559640884399,1.2784327268600464
47,0.5848720669746399,3.5632834434509277,5e-05,0.6007922291755676,1.2696741819381714
48,0.5827162861824036,3.547104835510254,5e-05,0.6018925905227661,1.341825246810913
49,0.5867466330528259,3.5459558963775635,5e-05,0.5994718074798584,1.2839207649230957
50,0.5915268659591675,3.5377235412597656,5e-05,0.591549277305603,1.2918047904968262
51,0.5851532220840454,3.52225661277771,5e-05,0.6012324094772339,1.3150454759597778
52,0.5922766923904419,3.486494779586792,5e-05,0.5961707830429077,1.2928715944290161
53,0.5948073863983154,3.4866867065429688,5e-05,0.6150968074798584,1.3059015274047852
54,0.5892773270606995,3.483950614929199,5e-05,0.6126760840415955,1.2697510719299316
55,0.6025869250297546,3.3925697803497314,2.5e-05,0.5933098793029785,1.3131850957870483
56,0.6041803359985352,3.431898832321167,2.5e-05,0.6089348793029785,1.2715785503387451
57,0.6015558838844299,3.4090113639831543,2.5e-05,0.5649207830429077,1.3571628332138062
58,0.5962133407592773,3.4238979816436768,2.5e-05,0.6181778311729431,1.2558023929595947
59,0.5994001030921936,3.4078972339630127,2.5e-05,0.63908451795578,1.1969566345214844
60,0.6080232262611389,3.4104971885681152,2.5e-05,0.6276408433914185,1.2490053176879883
61,0.6012747287750244,3.3930392265319824,2.5e-05,0.6258803009986877,1.2556685209274292
62,0.5980879068374634,3.3922717571258545,2.5e-05,0.6360034942626953,1.221976637840271
63,0.6054925322532654,3.3658628463745117,2.5e-05,0.6439260840415955,1.2181497812271118
64,0.6032430529594421,3.396984577178955,2.5e-05,0.5979313254356384,1.2824201583862305
65,0.6065235733985901,3.386866331100464,2.5e-05,0.6170774698257446,1.2563939094543457
66,0.6113975048065186,3.3615128993988037,2.5e-05,0.6155369877815247,1.253538727760315
67,0.6082106828689575,3.368579626083374,2.5e-05,0.6106954216957092,1.2763184309005737
68,0.6029618382453918,3.380476236343384,2.5e-05,0.622799277305603,1.2450754642486572
69,0.6055862903594971,3.3276498317718506,2.5e-05,0.5981513857841492,1.3046183586120605
70,0.6182397603988647,3.3064141273498535,1.25e-05,0.63908451795578,1.2039495706558228
71,0.6161777377128601,3.305392265319824,1.25e-05,0.5849471688270569,1.3071430921554565
72,0.6206767559051514,3.274620771408081,1.25e-05,0.6364436745643616,1.2144255638122559
73,0.6160839796066284,3.297657012939453,1.25e-05,0.6241196990013123,1.2285329103469849
74,0.6209579110145569,3.278343677520752,1.25e-05,0.6467869877815247,1.1890230178833008
75,0.619551956653595,3.268296957015991,1.25e-05,0.6476672291755676,1.1970689296722412
76,0.6113038063049316,3.296290397644043,1.25e-05,0.6285211443901062,1.2176817655563354
77,0.6170212626457214,3.2910542488098145,1.25e-05,0.6261003613471985,1.2274280786514282
78,0.6123347878456116,3.2838494777679443,1.25e-05,0.6190580725669861,1.2421711683273315
79,0.6158027648925781,3.2802090644836426,1.25e-05,0.62345951795578,1.2232320308685303
80,0.6128971576690674,3.2792391777038574,1.25e-05,0.6285211443901062,1.2198703289031982
81,0.6248945593833923,3.278761148452759,1.25e-05,0.6258803009986877,1.2271188497543335
82,0.604742705821991,3.299894094467163,1.25e-05,0.6280809640884399,1.2178514003753662
83,0.6119598746299744,3.264234781265259,1.25e-05,0.6245598793029785,1.2251003980636597
84,0.6109288334846497,3.297305107116699,1.25e-05,0.6181778311729431,1.2364811897277832
85,0.615334153175354,3.2663073539733887,6.25e-06,0.6351232528686523,1.2080072164535522
86,0.6241447329521179,3.247298002243042,6.25e-06,0.6291813254356384,1.22872793674469
87,0.6201143264770508,3.245298147201538,6.25e-06,0.6404049396514893,1.196226716041565
88,0.6213328242301941,3.2569916248321533,6.25e-06,0.6408450603485107,1.1998038291931152
89,0.6245196461677551,3.2325289249420166,6.25e-06,0.6456866264343262,1.1923105716705322
90,0.6164588928222656,3.2731621265411377,6.25e-06,0.6437059640884399,1.200944423675537
91,0.6257381439208984,3.2479851245880127,6.25e-06,0.6423855423927307,1.1986939907073975
92,0.6249882578849792,3.223811388015747,6.25e-06,0.6338028311729431,1.2102149724960327
93,0.6271440386772156,3.2345705032348633,6.25e-06,0.6313820481300354,1.213518500328064
94,0.628268837928772,3.240758180618286,6.25e-06,0.6419454216957092,1.192480206489563
