epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.12794554233551025,3.4234721660614014,1e-04,0.1778738796710968,1.935585856437683
1,0.17685459554195404,3.3767330646514893,1e-04,0.1393694132566452,1.918429970741272
2,0.1930105984210968,3.310730457305908,1e-04,0.2405133992433548,1.839431643486023
3,0.19661371409893036,3.280640125274658,1e-04,0.2306082546710968,1.8570172786712646
4,0.21902601420879364,3.2541401386260986,1e-04,0.1921037882566452,1.882240891456604
5,0.22342468798160553,3.236816644668579,1e-04,0.2872488796710968,1.7671552896499634
6,0.22988304495811462,3.2106411457061768,1e-04,0.2915736734867096,1.7342355251312256
7,0.24018153548240662,3.1900768280029297,1e-04,0.2232142835855484,1.865438461303711
8,0.2574969530105591,3.167722225189209,1e-04,0.3106863796710968,1.7207578420639038
9,0.2702740430831909,3.132915496826172,1e-04,0.328125,1.6958636045455933
10,0.28455227613449097,3.115311861038208,1e-04,0.279296875,1.7942477464675903
11,0.2936987280845642,3.093477249145508,1e-04,0.3359375,1.6885706186294556
12,0.2991447150707245,3.0500245094299316,1e-04,0.3472377359867096,1.6787188053131104
13,0.3006109297275543,3.039034843444824,1e-04,0.3325892984867096,1.686257004737854
14,0.31335312128067017,3.018698215484619,1e-04,0.3547711968421936,1.645725131034851
15,0.32218536734580994,2.9890899658203125,1e-04,0.3709542453289032,1.6111210584640503
16,0.32522255182266235,2.9664721488952637,1e-04,0.3768136203289032,1.600591778755188
17,0.3283993601799011,2.9659299850463867,1e-04,0.3685825765132904,1.6059004068374634
18,0.3420143127441406,2.9248132705688477,1e-04,0.3857421875,1.5751330852508545
19,0.34351545572280884,2.912797451019287,1e-04,0.3528180718421936,1.6374486684799194
20,0.34714609384536743,2.892840623855591,1e-04,0.4059709906578064,1.5457903146743774
21,0.3474951982498169,2.884791135787964,1e-04,0.4405691921710968,1.4759341478347778
22,0.3614243268966675,2.8672425746917725,1e-04,0.3969028890132904,1.558208703994751
23,0.35269680619239807,2.845684289932251,1e-04,0.4280133843421936,1.4877386093139648
24,0.3617036044597626,2.847703456878662,1e-04,0.4235491156578064,1.501535415649414
25,0.36718448996543884,2.819027900695801,1e-04,0.40625,1.5202804803848267
26,0.36767324805259705,2.811134099960327,1e-04,0.4439174234867096,1.4530595541000366
27,0.3757374882698059,2.7876462936401367,1e-04,0.4086216390132904,1.5150010585784912
28,0.37769243121147156,2.767296314239502,1e-04,0.4398716390132904,1.462551474571228
29,0.37203699350357056,2.767876625061035,1e-04,0.4306640625,1.485798954963684
30,0.3800663352012634,2.7483232021331787,1e-04,0.4084821343421936,1.5298728942871094
31,0.38334786891937256,2.7393553256988525,1e-04,0.4305245578289032,1.4674047231674194
32,0.3891778588294983,2.7274093627929688,1e-04,0.447265625,1.4430795907974243
33,0.3921801447868347,2.7298495769500732,1e-04,0.4556361734867096,1.431654691696167
34,0.392983078956604,2.7148375511169434,1e-04,0.453125,1.432592511177063
35,0.4010123908519745,2.675790309906006,1e-04,0.4673549234867096,1.39435613155365
36,0.4017105996608734,2.669257879257202,1e-04,0.4450334906578064,1.438841462135315
37,0.40293243527412415,2.657217025756836,1e-04,0.4792131781578064,1.3595736026763916
38,0.4061092734336853,2.6460933685302734,1e-04,0.4496372640132904,1.438872218132019
39,0.4130563735961914,2.626758575439453,1e-04,0.4740513265132904,1.373795509338379
40,0.40799441933631897,2.62965726852417,1e-04,0.4479631781578064,1.4378093481063843
41,0.4112410545349121,2.624082565307617,1e-04,0.4951171875,1.331015706062317
42,0.4087624251842499,2.624433755874634,1e-04,0.4810267984867096,1.3553472757339478
43,0.41598883271217346,2.6165730953216553,1e-04,0.4909319281578064,1.3293874263763428
44,0.4200384020805359,2.603788375854492,1e-04,0.4740513265132904,1.3820618391036987
45,0.4172106683254242,2.5804500579833984,1e-04,0.4849330484867096,1.3570449352264404
