epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2785826623439789,2.779324531555176,1e-04,0.3715122640132904,1.6070202589035034
1,0.34602898359298706,2.624047040939331,1e-04,0.4161551296710968,1.5246031284332275
2,0.3587711751461029,2.5779836177825928,1e-04,0.4211774468421936,1.5048902034759521
3,0.3678128719329834,2.5387632846832275,1e-04,0.4361049234867096,1.48344886302948
4,0.3753185570240021,2.517585515975952,1e-04,0.4391741156578064,1.466156244277954
5,0.3860359489917755,2.500910997390747,1e-04,0.4383370578289032,1.4628573656082153
6,0.3950776755809784,2.4748756885528564,1e-04,0.4543805718421936,1.4311161041259766
7,0.3958107829093933,2.461097002029419,1e-04,0.4595424234867096,1.4197142124176025
8,0.39720720052719116,2.454608678817749,1e-04,0.4575892984867096,1.4153902530670166
9,0.39720720052719116,2.4517338275909424,1e-04,0.4638671875,1.404662013053894
0,0.49184849858283997,2.1274893283843994,1e-04,0.5251116156578064,1.2283726930618286
1,0.5956013202667236,1.7377135753631592,1e-04,0.6319754719734192,0.9952288866043091
2,0.6360621452331543,1.560303807258606,1e-04,0.6549944281578064,0.927975594997406
3,0.6653517484664917,1.433652400970459,1e-04,0.662109375,0.9275161027908325
4,0.6972944736480713,1.3214833736419678,1e-04,0.6646205186843872,0.9500195384025574
5,0.7148542404174805,1.22550368309021,1e-04,0.6821986436843872,0.8993757963180542
6,0.738767683506012,1.119935393333435,1e-04,0.6763392686843872,0.9335867762565613
7,0.7606214284896851,1.0244789123535156,1e-04,0.6876395344734192,0.9240630865097046
8,0.7817071080207825,0.9488704204559326,1e-04,0.6817801594734192,1.0012295246124268
9,0.8000348806381226,0.8649225831031799,1e-04,0.689453125,0.9863719344139099
10,0.8182929158210754,0.7782571315765381,1e-04,0.6847098469734192,1.0917551517486572
11,0.8358526825904846,0.7053186297416687,1e-04,0.6812220811843872,1.1549532413482666
12,0.85585618019104,0.6320834755897522,1e-04,0.6849888563156128,1.1791856288909912
13,0.8654913306236267,0.5866788625717163,1e-04,0.6908482313156128,1.1766828298568726
14,0.8769069910049438,0.5315602421760559,1e-04,0.6937779188156128,1.2319341897964478
15,0.8891255259513855,0.48499614000320435,1e-04,0.6868024468421936,1.3079427480697632
16,0.9157618880271912,0.3739895224571228,5e-05,0.7020089030265808,1.327636957168579
17,0.9271774888038635,0.3178543448448181,5e-05,0.7041015625,1.398526906967163
18,0.9349973797798157,0.2811426520347595,5e-05,0.7063336968421936,1.4765905141830444
19,0.9383138418197632,0.26580268144607544,5e-05,0.7032645344734192,1.444435954093933
20,0.9451562166213989,0.24429146945476532,5e-05,0.7035435438156128,1.4026336669921875
21,0.9468668103218079,0.235073059797287,5e-05,0.7035435438156128,1.5500749349594116
22,0.9478791952133179,0.22574809193611145,5e-05,0.7073102593421936,1.5446785688400269
23,0.9550358057022095,0.20065714418888092,5e-05,0.7024274468421936,1.6201356649398804
24,0.9578984379768372,0.19032207131385803,5e-05,0.7077288031578064,1.6761324405670166
25,0.9571303725242615,0.18800535798072815,5e-05,0.7078682780265808,1.6648145914077759
